rental_id,rent,bedrooms,bathrooms,size_sqft,min_to_subway,floor,building_age_yrs,no_fee,has_roofdeck,has_washer_dryer,has_doorman,has_elevator,has_dishwasher,has_patio,has_gym,neighborhood,borough
775,3800,1,1,700,5,6,96,0,0,1,0,0,0,0,0,Gramercy Park,Manhattan
9354,2395,1,1,650,9,2,116,0,0,0,0,0,0,0,0,Midtown West,Manhattan
9603,5225,1,1,767,2,21,8,1,0,0,0,0,0,0,0,Midtown South,Manhattan
5506,3395,1,0,800,2,12,89,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
4894,3795,1,1,733,3,22,15,1,0,0,0,0,0,0,0,Midtown West,Manhattan
6737,2950,1,1,600,1,2,101,0,0,0,1,1,0,0,1,Upper East Side,Manhattan
8701,3950,1,1,700,1,4,43,0,1,0,1,1,1,0,1,Chelsea,Manhattan
10171,4915,1,1,753,5,18,44,1,1,1,1,1,1,0,1,Midtown East,Manhattan
1682,3200,1,1,650,2,4,106,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
5344,3725,1,2,629,4,16,18,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
5573,2950,1,1,540,5,5,30,0,0,1,0,1,0,0,0,Battery Park City,Manhattan
4178,2850,1,1,600,6,3,89,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
8267,3500,1,1,780,2,17,54,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
2721,4400,1,1,606,2,53,6,0,0,0,1,1,0,0,1,Financial District,Manhattan
2,4200,1,1,809,5,14,91,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
11303,3350,1,1,1086,11,5,108,1,0,0,0,0,0,0,0,Lower East Side,Manhattan
10800,3995,1,1,870,4,3,52,1,0,0,0,0,0,0,0,Midtown East,Manhattan
4897,4250,1,1,721,3,44,15,1,1,1,1,1,0,0,1,Midtown West,Manhattan
3008,3750,1,1,599,5,19,15,1,0,0,0,0,0,0,0,Tribeca,Manhattan
3672,2750,1,1,600,9,6,57,0,0,0,1,0,0,0,0,Midtown East,Manhattan
6719,4100,1,1,763,3,11,31,1,1,1,1,1,1,0,1,Battery Park City,Manhattan
9771,2695,1,1,650,2,1,56,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
5012,5995,1,1,1069,7,6,116,0,0,1,1,1,0,0,1,Midtown East,Manhattan
3788,3250,1,1,700,2,9,93,0,0,0,0,0,1,0,0,Midtown,Manhattan
2805,3200,1,1,700,3,1,85,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
7639,3250,1,1,770,10,16,53,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
2089,2450,1,1,550,2,2,116,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
2141,4350,1,1,750,2,2,106,0,0,0,0,0,0,0,0,East Village,Manhattan
8055,1795,1,1,750,2,5,67,0,0,1,1,1,1,0,1,Inwood,Manhattan
10580,2450,1,1,500,5,1,96,0,0,0,0,0,0,0,0,Gramercy Park,Manhattan
9128,3250,1,1,900,2,6,106,0,0,0,0,0,0,0,0,Morningside Heights,Manhattan
10079,4200,1,1,650,5,8,29,0,0,0,0,0,0,0,0,West Village,Manhattan
8587,3175,1,1,497,4,13,85,1,0,0,0,0,0,0,0,Financial District,Manhattan
6939,3960,1,1,652,6,9,6,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
5827,3695,1,1,650,3,2,29,1,1,0,1,1,0,0,1,Nolita,Manhattan
351,4900,1,1,1068,1,4,104,0,0,0,0,0,0,0,0,Flatiron,Manhattan
10035,2995,1,1,591,2,3,120,1,0,0,0,0,0,0,0,Financial District,Manhattan
8139,3800,1,1,713,2,22,9,0,1,0,1,1,0,0,1,Midtown West,Manhattan
3917,4500,1,0,900,5,13,80,1,0,1,1,1,0,0,0,Midtown East,Manhattan
1593,6000,1,1,1094,2,49,30,0,0,0,0,0,1,0,0,Midtown,Manhattan
5435,3150,1,1,700,3,6,92,0,1,1,1,1,1,0,1,Midtown East,Manhattan
2381,4250,1,1,788,3,4,10,0,1,0,1,1,0,0,0,Upper West Side,Manhattan
5835,3400,1,1,831,0,23,87,0,1,0,1,1,0,0,1,Financial District,Manhattan
6503,4500,1,1,653,2,9,86,0,0,0,0,0,0,0,0,Central Park South,Manhattan
2446,3850,1,1,800,2,15,8,0,0,0,0,0,0,1,0,Financial District,Manhattan
10605,3895,1,1,760,2,5,55,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
5355,4995,1,1,600,5,5,96,1,1,1,0,0,0,0,0,West Village,Manhattan
3603,3450,1,1,619,10,28,29,1,0,0,0,1,0,0,0,Midtown West,Manhattan
7882,2600,1,1,600,4,3,116,0,0,0,0,0,0,0,0,East Village,Manhattan
6147,3400,1,1,693,3,6,15,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
5661,2700,1,1,586,7,18,28,0,0,0,1,0,0,0,0,Midtown East,Manhattan
3695,5400,1,1,925,2,2,30,0,0,0,0,0,0,0,0,Greenwich Village,Manhattan
4156,2500,1,1,605,11,6,50,1,1,0,1,1,1,0,0,Midtown East,Manhattan
4205,3400,1,1,800,3,9,87,0,0,0,1,1,0,0,0,Upper West Side,Manhattan
1819,3350,1,1,700,2,38,34,0,0,0,0,0,0,0,0,Midtown West,Manhattan
10051,1700,1,1,500,2,4,76,0,0,0,0,0,0,0,0,Hamilton Heights,Manhattan
7726,2895,1,1,650,1,2,88,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
8856,4600,1,1,960,4,6,33,0,0,0,0,0,0,0,0,Midtown East,Manhattan
8351,1997,1,1,707,6,15,55,1,0,0,0,0,0,0,0,Central Harlem,Manhattan
8630,3450,1,1,632,2,21,41,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
1743,3000,1,1,707,6,14,28,1,1,0,1,1,0,1,1,Midtown East,Manhattan
3559,3500,1,1,784,1,15,104,1,0,0,0,0,0,0,0,Midtown South,Manhattan
6660,3545,1,1,720,5,15,17,1,1,0,0,0,0,0,1,Upper West Side,Manhattan
4837,4000,1,1,750,13,19,9,1,0,0,0,0,0,0,0,Midtown West,Manhattan
3197,3900,1,1,722,8,9,16,1,0,0,0,0,0,0,0,Midtown East,Manhattan
7280,3000,1,1,782,1,5,27,0,0,0,1,1,0,1,0,Upper West Side,Manhattan
5343,3420,1,1,645,4,12,18,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
6191,2900,1,1,520,1,10,8,0,0,0,0,0,0,0,0,Chinatown,Manhattan
2497,3905,1,1,681,1,18,19,1,0,0,0,0,0,0,0,Midtown West,Manhattan
882,2000,1,1,597,5,1,96,1,0,0,0,0,0,0,0,Hamilton Heights,Manhattan
10396,4177,1,1,586,2,31,16,1,0,0,0,0,0,0,0,Flatiron,Manhattan
7643,4800,1,1,734,43,8,8,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
6305,6000,1,1,750,2,8,8,0,1,0,1,1,1,0,1,East Village,Manhattan
1287,3900,1,1,765,12,2,7,0,0,0,1,1,0,0,0,Chelsea,Manhattan
2763,3636,1,1,846,5,23,13,1,0,0,1,1,0,0,0,Midtown South,Manhattan
5509,4000,1,1,670,2,28,9,0,0,0,0,0,0,0,0,Midtown West,Manhattan
7907,3759,1,1,745,7,5,7,0,0,0,1,1,0,1,1,Midtown East,Manhattan
9695,4600,1,1,950,9,16,86,1,0,0,1,1,0,0,0,Midtown East,Manhattan
4760,3465,1,1,650,3,5,30,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
6118,3050,1,1,620,4,6,31,0,1,0,0,1,0,0,0,Battery Park City,Manhattan
5727,3200,1,1,600,3,4,101,1,0,0,0,0,0,0,0,Midtown South,Manhattan
10076,4500,1,1,643,4,28,2,0,0,0,0,0,0,0,0,Midtown East,Manhattan
749,3500,1,1,594,4,17,18,1,1,1,1,1,1,0,1,Upper West Side,Manhattan
8184,4000,1,1,807,2,5,116,0,0,0,1,0,0,0,0,East Village,Manhattan
1546,3895,1,1,693,2,2,106,0,0,1,1,1,0,0,1,West Village,Manhattan
3665,4100,1,1,789,7,9,9,0,1,0,1,1,1,0,0,Upper West Side,Manhattan
7652,3300,1,1,730,9,9,57,0,0,0,0,0,0,0,0,Midtown East,Manhattan
8885,3800,1,1,600,4,7,2,0,0,0,0,0,0,0,0,Midtown East,Manhattan
9027,2950,1,1,600,2,6,98,0,0,0,0,0,0,0,0,Central Park South,Manhattan
7562,7495,1,1,642,3,6,106,0,0,0,0,0,0,0,0,Soho,Manhattan
1098,3900,1,1,815,2,17,38,1,0,1,0,0,1,0,0,Midtown West,Manhattan
4533,4200,1,1,787,1,11,30,0,1,0,1,1,0,0,1,Upper West Side,Manhattan
4619,3725,1,1,647,1,22,116,1,0,0,0,0,0,0,0,Financial District,Manhattan
850,3600,1,1,759,13,11,9,0,1,1,1,1,1,0,1,Midtown West,Manhattan
2342,6995,1,2,1236,5,11,86,0,0,0,0,0,0,0,0,Midtown West,Manhattan
3056,3550,1,1,751,5,8,1,1,0,0,0,0,0,0,0,East Harlem,Manhattan
5166,4995,1,1,999,5,27,9,0,0,0,0,0,0,0,0,Midtown,Manhattan
416,3365,1,1,536,2,9,99,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
4798,4250,1,1,684,2,3,32,0,0,0,1,1,0,0,0,East Village,Manhattan
5903,2595,1,1,650,5,5,101,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
7587,2853,1,1,700,10,12,4,1,0,0,1,1,0,0,0,Long Island City,Manhattan
6586,3500,1,1,710,1,4,53,0,0,0,0,0,0,0,0,Midtown,Manhattan
593,3700,1,1,805,7,17,9,1,1,1,1,1,1,0,1,Upper West Side,Manhattan
49,3595,1,1,650,9,11,52,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
1083,4510,1,1,641,4,27,16,1,0,0,0,0,0,0,0,Chelsea,Manhattan
2086,2550,1,1,716,5,0,96,0,1,1,1,1,1,0,1,Central Harlem,Manhattan
4617,3360,1,1,710,3,5,15,1,0,0,0,0,0,0,0,Financial District,Manhattan
9520,2975,1,1,570,6,5,42,0,0,1,0,0,1,1,0,Upper East Side,Manhattan
5004,3250,1,1,833,7,25,41,0,0,0,1,1,1,0,1,Upper East Side,Manhattan
3841,3500,1,1,770,10,12,27,0,0,0,1,1,0,0,0,Midtown East,Manhattan
8828,3500,1,1,824,3,6,55,0,1,0,1,1,0,0,1,Upper West Side,Manhattan
6079,3610,1,1,564,2,15,99,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
8641,3200,1,1,730,9,9,57,0,0,0,0,0,0,0,0,Midtown East,Manhattan
4962,2100,1,1,600,3,3,107,0,0,0,0,0,0,0,0,Central Harlem,Manhattan
5391,3650,1,1,650,2,13,53,0,0,0,0,0,0,0,0,Greenwich Village,Manhattan
5570,3250,1,1,662,2,31,29,0,0,0,0,0,0,0,0,Battery Park City,Manhattan
2652,3550,1,1,735,7,19,39,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
781,4110,1,1,722,8,8,16,1,0,0,0,0,0,0,0,Midtown East,Manhattan
720,4680,1,1,896,5,20,17,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
10449,5995,1,1,796,0,24,2,0,0,0,0,0,0,0,0,Flatiron,Manhattan
2408,6000,1,1,750,5,4,106,0,0,1,0,0,1,0,0,West Village,Manhattan
3219,3400,1,1,750,9,23,87,0,0,0,0,0,0,0,0,Midtown East,Manhattan
3567,2900,1,1,475,1,10,103,0,0,0,0,0,0,0,0,Midtown South,Manhattan
3641,5500,1,1,1000,3,3,116,1,0,0,0,1,0,0,0,East Village,Manhattan
4003,3590,1,1,626,7,27,39,1,0,0,1,1,0,0,1,Midtown East,Manhattan
4794,3300,1,1,885,5,3,31,0,1,0,1,1,1,0,1,Midtown East,Manhattan
2800,2400,1,1,695,6,2,9,0,1,1,1,1,0,1,1,East Harlem,Manhattan
6497,3100,1,1,800,5,1,106,0,0,0,0,0,0,0,0,Midtown East,Manhattan
9841,1525,1,1,415,2,2,96,1,0,0,0,0,0,0,0,Inwood,Manhattan
4720,4725,1,1,865,2,35,29,0,0,0,0,0,0,1,0,Midtown,Manhattan
4642,4000,1,1,788,2,23,26,0,0,0,1,1,1,0,1,Midtown East,Manhattan
2550,4100,1,2,1312,11,5,108,1,0,0,0,0,0,0,0,Lower East Side,Manhattan
2311,1895,1,1,700,3,3,106,0,0,0,0,0,0,0,0,East Harlem,Manhattan
3040,2750,1,1,600,7,1,106,0,0,0,0,0,0,0,0,East Village,Manhattan
4795,3800,1,1,632,6,4,14,0,0,1,1,1,1,0,0,East Village,Manhattan
5003,3350,1,1,722,7,3,12,0,0,1,1,1,1,0,0,Upper West Side,Manhattan
11265,3800,1,2,1100,11,1,108,1,0,0,0,0,0,0,0,Lower East Side,Manhattan
297,4200,1,1,650,2,10,89,1,0,0,0,0,1,0,0,Midtown,Manhattan
4957,2975,1,1,700,1,2,75,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
6101,4300,1,1,777,5,8,31,0,1,0,0,0,0,0,0,Battery Park City,Manhattan
6763,4700,1,1,800,9,4,88,0,0,1,1,1,0,0,1,East Village,Manhattan
8190,4175,1,1,713,4,9,19,1,1,1,1,1,0,0,1,Upper East Side,Manhattan
9861,4020,1,1,601,4,12,51,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
1620,4300,1,1,950,6,18,60,0,1,1,1,1,0,0,1,Midtown East,Manhattan
11251,1550,1,1,700,2,4,93,0,0,0,0,0,0,0,0,Washington Heights,Manhattan
6012,4300,1,1,965,1,3,107,0,0,0,0,0,0,0,0,Financial District,Manhattan
8615,3695,1,1,674,4,5,28,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
10776,2595,1,1,650,13,3,13,0,0,0,0,0,0,0,0,East Village,Manhattan
8065,4120,1,1,722,8,12,16,1,0,1,0,0,1,0,0,Midtown East,Manhattan
1393,3800,1,1,720,1,20,29,0,1,0,1,1,0,0,1,Upper East Side,Manhattan
2890,3250,1,1,775,4,5,106,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
4621,4855,1,1,941,7,25,39,1,0,0,0,0,0,0,0,Midtown East,Manhattan
5667,3805,1,1,634,7,24,39,1,0,0,0,0,0,0,0,Midtown East,Manhattan
809,2450,1,1,575,5,2,116,0,0,0,0,0,0,0,0,Midtown East,Manhattan
1584,4875,1,1,796,2,20,38,0,0,0,0,0,0,1,0,Midtown West,Manhattan
10073,3500,1,1,940,2,5,116,1,0,0,0,0,0,0,0,Financial District,Manhattan
8160,3400,1,1,709,4,3,116,0,0,0,1,1,0,0,0,Financial District,Manhattan
3971,3200,1,1,610,1,6,103,0,0,0,0,0,0,0,0,Midtown South,Manhattan
6,4000,1,1,830,1,8,88,0,1,0,1,1,0,0,1,Financial District,Manhattan
722,3577,1,1,587,3,3,96,0,0,0,0,0,0,0,0,East Village,Manhattan
6477,3525,1,0,950,5,4,81,0,0,1,1,1,1,0,0,Upper East Side,Manhattan
4847,3400,1,1,625,5,2,57,1,0,0,0,0,0,0,0,Midtown East,Manhattan
1134,6500,1,1,1005,4,3,115,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
1431,3500,1,1,675,6,1,92,0,0,1,0,0,1,0,0,Upper East Side,Manhattan
5612,4600,1,1,800,1,2,108,0,0,1,1,1,0,0,1,Upper West Side,Manhattan
3816,3500,1,1,785,10,6,6,0,0,0,0,0,0,0,0,East Village,Manhattan
8146,2500,1,1,700,5,4,106,0,0,0,1,0,0,0,0,Upper West Side,Manhattan
6533,1850,1,1,650,3,1,89,0,0,0,0,0,0,0,0,Inwood,Manhattan
201,3900,1,1,575,3,14,27,0,0,0,1,1,0,0,0,Chelsea,Manhattan
2320,3850,1,1,748,5,17,9,0,1,1,1,1,0,0,0,Midtown,Manhattan
6528,3325,1,2,640,2,6,120,0,0,0,0,0,0,0,0,Financial District,Manhattan
4931,2995,1,1,653,0,6,75,0,0,1,1,1,1,0,1,Upper West Side,Manhattan
10271,3500,1,1,673,3,6,28,0,0,0,1,0,0,0,0,Battery Park City,Manhattan
4841,3196,1,1,500,9,6,76,0,0,0,0,0,0,0,0,East Village,Manhattan
9194,3150,1,1,730,9,9,57,0,0,0,0,0,0,0,0,Midtown East,Manhattan
2402,5500,1,1,890,2,23,11,1,1,0,1,1,0,1,1,Midtown,Manhattan
9153,2300,1,1,600,3,5,77,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
11330,5500,1,2,850,0,7,56,0,0,0,0,0,0,1,0,Upper East Side,Manhattan
2806,3350,1,1,730,8,14,32,1,0,0,1,1,0,0,0,Midtown East,Manhattan
71,6000,1,1,1100,4,14,43,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
4994,2300,1,1,500,2,4,116,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
11299,3898,1,2,1201,11,5,108,1,0,0,0,0,0,0,0,Lower East Side,Manhattan
728,3250,1,1,600,2,10,89,0,1,1,1,1,1,0,1,Midtown,Manhattan
13,3700,1,1,700,10,37,13,1,0,0,0,0,0,0,0,Midtown West,Manhattan
10221,5000,1,1,706,3,9,116,0,0,0,1,1,1,0,0,Flatiron,Manhattan
706,3800,1,1,585,2,32,38,0,0,1,0,0,0,0,0,Midtown West,Manhattan
6597,3250,1,1,650,6,4,53,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
5588,4500,1,1,757,2,37,38,0,0,0,0,1,0,0,0,Midtown West,Manhattan
2900,3200,1,1,603,3,4,15,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
9195,1699,1,1,600,2,2,87,0,0,0,0,0,0,0,0,Washington Heights,Manhattan
2445,3700,1,1,741,2,25,9,0,0,0,1,1,0,0,0,Midtown West,Manhattan
10256,3400,1,1,535,4,8,43,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
7980,5250,1,1,827,2,35,42,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
10386,4040,1,1,825,5,8,17,1,0,1,0,1,1,0,1,Upper West Side,Manhattan
9158,3700,1,1,700,4,9,31,0,0,1,1,1,0,0,1,Chelsea,Manhattan
7207,5350,1,1,917,3,10,103,0,0,0,1,1,0,0,1,Flatiron,Manhattan
10620,2695,1,1,650,2,1,56,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
3990,3150,1,1,618,14,28,30,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
3146,7795,1,1,642,3,6,106,0,0,0,0,0,0,0,0,Soho,Manhattan
2072,3600,1,1,672,7,5,7,0,1,1,0,1,0,0,0,Midtown East,Manhattan
2962,4400,1,1,812,3,7,94,0,1,1,1,1,1,0,1,Midtown South,Manhattan
10999,3755,1,1,688,3,11,15,1,0,0,0,0,0,0,0,Financial District,Manhattan
1215,3600,1,1,770,10,9,9,0,0,0,1,1,0,0,0,Gramercy Park,Manhattan
1217,3950,1,1,866,12,39,27,0,0,0,1,1,0,0,0,Midtown East,Manhattan
10130,6300,1,2,992,2,9,10,0,0,0,0,0,0,0,0,Chelsea,Manhattan
1703,4100,1,1,646,1,8,6,0,0,0,0,0,0,0,0,East Village,Manhattan
10715,3000,1,1,750,4,1,66,0,0,0,0,0,0,0,0,Midtown East,Manhattan
6138,3275,1,1,640,3,3,15,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
1518,4400,1,1,778,2,46,9,0,0,1,0,1,0,0,0,Midtown West,Manhattan
2673,4405,1,1,679,5,10,9,1,0,0,0,0,0,0,0,Tribeca,Manhattan
9886,3200,1,1,585,2,20,38,1,0,1,0,0,0,0,1,Midtown West,Manhattan
831,4700,1,1,747,2,39,6,0,0,0,1,1,1,0,1,Financial District,Manhattan
4282,7000,1,2,1068,1,4,8,0,0,0,0,0,1,0,0,Flatiron,Manhattan
11258,2950,1,1,700,7,15,12,0,1,1,1,1,0,0,1,Roosevelt Island,Manhattan
11250,3400,1,1,1164,11,2,108,1,0,0,0,0,0,0,0,Lower East Side,Manhattan
2796,3000,1,1,600,5,2,116,0,1,0,1,1,0,0,1,Upper West Side,Manhattan
4038,4850,1,1,754,10,3,0,1,0,0,0,0,0,0,0,Midtown West,Manhattan
2905,4900,1,1,1200,1,14,88,0,0,0,0,0,0,0,0,Financial District,Manhattan
2551,2300,1,1,883,3,1,85,0,0,0,0,0,0,0,0,Washington Heights,Manhattan
4114,2950,1,1,775,4,6,87,0,1,1,1,1,1,0,1,Upper West Side,Manhattan
4345,3742,1,1,624,12,9,4,1,0,0,0,0,0,0,0,Midtown West,Manhattan
7929,4000,1,1,587,3,6,52,1,1,0,0,1,0,0,0,Tribeca,Manhattan
961,4195,1,1,632,2,17,89,1,0,0,0,1,0,0,0,Upper West Side,Manhattan
2465,4405,1,1,586,3,3,16,1,0,0,0,1,0,0,0,Chelsea,Manhattan
7505,2269,1,1,775,6,4,96,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
4704,3675,1,1,850,4,4,76,0,1,1,1,0,1,0,1,East Village,Manhattan
7960,4900,1,1,870,2,9,11,0,1,1,0,0,1,0,0,Midtown,Manhattan
6198,2695,1,1,550,2,2,116,0,0,0,0,0,0,0,0,East Village,Manhattan
1157,4600,1,1,832,2,38,8,0,0,1,0,1,1,0,0,Financial District,Manhattan
1410,4000,1,1,450,3,7,52,1,0,0,0,0,0,0,0,Midtown East,Manhattan
4652,3800,1,1,768,10,39,27,0,1,1,1,1,1,0,1,Midtown East,Manhattan
5591,3500,1,1,670,3,2,106,0,0,0,0,0,0,0,0,Chelsea,Manhattan
8254,2995,1,1,800,3,2,35,0,1,0,1,1,1,0,1,Upper East Side,Manhattan
5229,4072,1,1,616,2,35,16,1,0,0,0,0,0,0,0,Flatiron,Manhattan
11001,3295,1,1,578,2,15,41,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
2573,4135,1,1,657,1,12,29,1,0,0,1,1,1,0,0,Chelsea,Manhattan
1314,4000,1,1,850,2,17,27,1,0,0,0,0,0,0,0,Midtown,Manhattan
59,7145,1,2,1321,3,5,116,0,0,0,0,0,0,0,0,Chelsea,Manhattan
5144,3190,1,1,600,6,4,106,0,0,0,0,0,0,0,0,East Village,Manhattan
10052,1600,1,1,400,3,4,116,0,0,0,0,0,0,0,0,Washington Heights,Manhattan
8614,3530,1,1,692,10,3,16,1,0,0,0,0,0,0,0,Midtown West,Manhattan
2219,3095,1,1,700,10,4,116,0,1,0,1,0,0,0,0,Upper East Side,Manhattan
7734,4325,1,1,600,2,21,17,1,0,0,0,0,0,0,0,Flatiron,Manhattan
3210,3895,1,1,570,2,4,29,1,0,0,1,1,0,0,1,Upper East Side,Manhattan
4612,3700,1,1,766,4,7,87,0,0,0,1,0,0,0,0,Upper West Side,Manhattan
8625,5675,1,1,712,8,11,10,0,0,0,0,0,0,0,0,Chelsea,Manhattan
9766,3450,1,1,536,1,19,29,0,0,1,1,0,1,0,0,Midtown West,Manhattan
1086,3635,1,1,680,1,22,19,1,0,0,0,0,0,0,0,Midtown West,Manhattan
9148,5000,1,1,820,9,7,86,1,0,0,0,0,0,0,0,Gramercy Park,Manhattan
3464,3975,1,1,775,6,3,33,1,0,0,0,0,0,0,0,Battery Park City,Manhattan
348,3786,1,1,833,3,7,44,1,0,0,0,0,0,0,0,Financial District,Manhattan
7048,4000,1,1,750,7,3,116,0,0,0,0,0,0,0,0,East Village,Manhattan
2924,3850,1,1,800,9,16,86,0,0,1,0,0,1,1,0,Gramercy Park,Manhattan
6448,3785,1,1,550,2,22,35,1,0,0,0,0,0,0,0,Midtown East,Manhattan
7159,3100,1,1,629,8,24,18,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
6670,3570,1,1,660,1,6,19,1,0,0,0,0,0,0,0,Midtown West,Manhattan
6751,3425,1,1,800,3,5,89,0,1,1,1,1,1,0,1,Upper West Side,Manhattan
278,3600,1,1,549,3,4,96,0,0,0,0,0,1,0,0,East Village,Manhattan
2892,4425,1,1,776,4,14,19,1,1,0,1,1,1,0,1,Upper East Side,Manhattan
2429,5600,1,1,793,2,21,10,0,0,1,0,1,0,0,0,Chelsea,Manhattan
4628,5330,1,1,729,2,29,13,1,0,0,0,0,0,0,0,Flatiron,Manhattan
4331,1750,1,1,550,5,3,106,0,0,0,0,0,0,0,0,East Harlem,Manhattan
1214,4995,1,1,815,3,7,8,0,0,0,1,1,0,0,0,Greenwich Village,Manhattan
6734,3600,1,1,610,2,26,29,0,0,1,1,0,0,0,0,Battery Park City,Manhattan
2268,4270,1,1,657,4,18,19,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
2505,2500,1,1,550,1,3,106,0,0,0,0,0,0,0,0,Flatiron,Manhattan
8931,3900,1,1,721,3,19,15,1,0,0,0,0,0,0,0,Midtown West,Manhattan
7934,3100,1,1,764,0,4,87,0,1,1,0,1,1,0,1,Financial District,Manhattan
2145,7000,1,2,1224,1,35,41,0,1,0,1,1,0,0,1,Midtown,Manhattan
2748,6200,1,1,689,8,18,10,0,1,0,1,1,0,0,1,Chelsea,Manhattan
6474,2500,1,1,600,2,10,53,0,0,0,1,0,0,1,0,Midtown,Manhattan
22,10000,1,2,1300,2,18,86,0,0,0,0,0,0,0,0,Central Park South,Manhattan
7979,3950,1,1,525,2,22,42,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
1591,4500,1,1,885,9,12,15,0,0,0,1,1,0,0,0,Midtown East,Manhattan
4582,3800,1,1,880,7,18,16,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
2083,3200,1,1,800,6,2,30,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
9898,3295,1,1,665,13,5,9,1,0,0,0,0,0,1,0,Midtown West,Manhattan
9033,4895,1,1,767,2,16,8,1,0,0,0,0,0,0,0,Midtown South,Manhattan
2502,7500,1,1,750,3,5,96,0,1,1,1,1,0,0,1,West Village,Manhattan
2794,3400,1,1,667,2,12,9,0,1,0,1,1,1,1,1,Midtown West,Manhattan
1007,7900,1,1,860,8,10,7,0,0,1,1,1,1,0,0,West Village,Manhattan
3443,2495,1,1,650,6,3,86,1,0,0,0,0,0,0,0,Midtown West,Manhattan
8904,2500,1,1,672,4,4,107,0,0,0,0,0,0,0,0,Central Harlem,Manhattan
682,4800,1,1,800,5,14,29,0,0,0,0,0,1,1,0,Midtown East,Manhattan
4577,4595,1,1,1037,7,18,12,1,0,1,1,1,1,0,0,Upper West Side,Manhattan
6868,3600,1,1,621,6,14,37,0,0,0,0,0,0,0,0,Midtown East,Manhattan
8941,3000,1,1,600,2,14,89,1,0,0,0,0,0,0,0,Midtown,Manhattan
2493,5300,1,1,925,4,18,18,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
7769,5495,1,1,900,4,11,7,1,0,0,0,0,1,1,0,Tribeca,Manhattan
6692,5700,1,1,860,2,20,30,0,1,0,1,1,0,0,1,Flatiron,Manhattan
2501,3300,1,1,885,1,4,106,0,0,1,0,0,0,0,0,Central Harlem,Manhattan
8813,2675,1,1,550,8,17,32,0,0,0,0,0,0,0,0,Midtown East,Manhattan
1731,2300,1,1,535,3,1,106,0,0,0,0,0,0,0,0,Lower East Side,Manhattan
3277,5900,1,1,1048,2,57,30,0,0,0,0,0,0,0,0,Midtown,Manhattan
514,3300,1,1,673,2,5,27,0,0,0,0,0,0,0,0,Midtown West,Manhattan
9897,7950,1,2,1321,3,4,116,0,0,0,0,0,1,0,0,Chelsea,Manhattan
5875,2675,1,1,624,6,2,9,0,0,1,1,1,1,0,1,East Harlem,Manhattan
7923,4500,1,1,669,2,18,17,1,0,0,0,0,0,0,0,Flatiron,Manhattan
2946,2600,1,1,650,2,5,115,0,0,0,1,1,0,0,0,Midtown,Manhattan
764,2400,1,1,875,3,2,85,1,0,0,0,0,0,0,0,Washington Heights,Manhattan
10372,3380,1,1,594,4,12,18,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
